Endpoint,readTimestamp,rssi,tagMac
22cd0394-5ace-11e9-b0e9-001d054d25e2,2019-11-07T18-06-42.493-0500,-65,0x5f8e56
22cd0394-5ace-11e9-b0e9-001d054d25e2,2019-11-07T18-06-42.493-0500,-63,0x5f8d43
22cd0394-5ace-11e9-b0e9-001d054d25e2,2019-11-07T18-06-42.493-0500,-63,0x5f8da3
22cd0394-5ace-11e9-b0e9-001d054d25e2,2019-11-07T18-06-42.493-0500,-62,0x5f8d99
22cd0394-5ace-11e9-b0e9-001d054d25e2,2019-11-07T18-06-42.493-0500,-64,0x5f8e58
22cd0394-5ace-11e9-b0e9-001d054d25e2,2019-11-07T18-06-42.493-0500,-65,0x5f8d95
22cd0394-5ace-11e9-b0e9-001d054d25e2,2019-11-07T18-06-42.493-0500,-61,0x5f8da2
22cd0394-5ace-11e9-b0e9-001d054d25e2,2019-11-07T18-06-42.493-0500,-58,0x5f8d98
22cd0394-5ace-11e9-b0e9-001d054d25e2,2019-11-07T18-06-42.493-0500,-62,0x5f8d4c
22cd0394-5ace-11e9-b0e9-001d054d25e2,2019-11-07T18-06-42.493-0500,-61,0x5f8d9c
22cd0394-5ace-11e9-b0e9-001d054d25e2,2019-11-07T18-06-42.493-0500,-65,0x5f8d44
19243e66-5ace-11e9-8fe2-001d054d25e2,2019-11-07T18-06-42.582-0500,-64,0x5f8d9d
19243e66-5ace-11e9-8fe2-001d054d25e2,2019-11-07T18-06-42.582-0500,-63,0x5f8d55
19243e66-5ace-11e9-8fe2-001d054d25e2,2019-11-07T18-06-42.582-0500,-65,0x5f8d56
19243e66-5ace-11e9-8fe2-001d054d25e2,2019-11-07T18-06-42.582-0500,-62,0x5f8d51
fea38b1e-5acd-11e9-9475-001d054d25e2,2019-11-07T18-06-43.184-0500,-59,0x5f8e3a
11d84850-5ace-11e9-ac13-001d054d25e2,2019-11-07T18-06-43.242-0500,-63,0x5f8d56
11d84850-5ace-11e9-ac13-001d054d25e2,2019-11-07T18-06-43.242-0500,-55,0x5f8d4b
11d84850-5ace-11e9-ac13-001d054d25e2,2019-11-07T18-06-43.242-0500,-55,0x5f8d49
11d84850-5ace-11e9-ac13-001d054d25e2,2019-11-07T18-06-43.242-0500,-64,0x5f8d53
11d84850-5ace-11e9-ac13-001d054d25e2,2019-11-07T18-06-43.242-0500,-65,0x5f8d9e
11d84850-5ace-11e9-ac13-001d054d25e2,2019-11-07T18-06-43.242-0500,-59,0x5f8d51
11d84850-5ace-11e9-ac13-001d054d25e2,2019-11-07T18-06-43.242-0500,-64,0x5f8d4a
11d84850-5ace-11e9-ac13-001d054d25e2,2019-11-07T18-06-43.242-0500,-58,0x5f8d9d
11d84850-5ace-11e9-ac13-001d054d25e2,2019-11-07T18-06-43.242-0500,-61,0x5f8d9f
11d84850-5ace-11e9-ac13-001d054d25e2,2019-11-07T18-06-43.242-0500,-62,0x5f8d55
11d84850-5ace-11e9-ac13-001d054d25e2,2019-11-07T18-06-43.242-0500,-60,0x5f8d48
11d84850-5ace-11e9-ac13-001d054d25e2,2019-11-07T18-06-43.242-0500,-58,0x5f8da1
11d84850-5ace-11e9-ac13-001d054d25e2,2019-11-07T18-06-43.242-0500,-65,0x5f8da0
48067a00-6519-11e9-9afd-001d054d25e2,2019-11-07T18-06-43.521-0500,-58,0x5f8e38
48067a00-6519-11e9-9afd-001d054d25e2,2019-11-07T18-06-43.521-0500,-60,0x5f8e3b
48067a00-6519-11e9-9afd-001d054d25e2,2019-11-07T18-06-43.521-0500,-56,0x5f8e3a
48067a00-6519-11e9-9afd-001d054d25e2,2019-11-07T18-06-43.521-0500,-59,0x5f8e39
e54bffce-5ace-11e9-b732-001d054d25e2,2019-11-07T18-06-43.774-0500,-63,0x5f8e38
3c0c5940-6519-11e9-b937-001d054d25e2,2019-11-07T18-06-43.773-0500,-63,0x5f8e3a
3c0c5940-6519-11e9-b937-001d054d25e2,2019-11-07T18-06-43.773-0500,-65,0x5f8e3d
05214ee0-5ace-11e9-87c5-001d054d25e2,2019-11-07T18-06-43.902-0500,-64,0x5f8d4e
05214ee0-5ace-11e9-87c5-001d054d25e2,2019-11-07T18-06-43.902-0500,-61,0x5f8d4f
05214ee0-5ace-11e9-87c5-001d054d25e2,2019-11-07T18-06-43.902-0500,-65,0x5f8d52
05214ee0-5ace-11e9-87c5-001d054d25e2,2019-11-07T18-06-43.902-0500,-65,0x5f8d4d
05214ee0-5ace-11e9-87c5-001d054d25e2,2019-11-07T18-06-43.902-0500,-63,0x5f8d9d
05214ee0-5ace-11e9-87c5-001d054d25e2,2019-11-07T18-06-43.902-0500,-65,0x5f8d50
05214ee0-5ace-11e9-87c5-001d054d25e2,2019-11-07T18-06-43.902-0500,-62,0x5f8d55
f50d776c-5ace-11e9-ba0b-001d054d25e2,2019-11-07T18-06-44.154-0500,-63,0x5f8d4f
f50d776c-5ace-11e9-ba0b-001d054d25e2,2019-11-07T18-06-44.154-0500,-65,0x5f8d52
f50d776c-5ace-11e9-ba0b-001d054d25e2,2019-11-07T18-06-44.154-0500,-65,0x5f8d4d
f50d776c-5ace-11e9-ba0b-001d054d25e2,2019-11-07T18-06-44.154-0500,-64,0x5f8d51
f50d776c-5ace-11e9-ba0b-001d054d25e2,2019-11-07T18-06-44.154-0500,-65,0x5f8d9d
f50d776c-5ace-11e9-ba0b-001d054d25e2,2019-11-07T18-06-44.154-0500,-64,0x5f8da0
f50d776c-5ace-11e9-ba0b-001d054d25e2,2019-11-07T18-06-44.154-0500,-64,0x5f8d48
f50d776c-5ace-11e9-ba0b-001d054d25e2,2019-11-07T18-06-44.154-0500,-63,0x5f8d56
f50d776c-5ace-11e9-ba0b-001d054d25e2,2019-11-07T18-06-44.154-0500,-65,0x5f8d53
f50d776c-5ace-11e9-ba0b-001d054d25e2,2019-11-07T18-06-44.154-0500,-64,0x5f8d4e
f50d776c-5ace-11e9-ba0b-001d054d25e2,2019-11-07T18-06-44.154-0500,-61,0x5f8d50
57e21042-5ace-11e9-be00-001d054d25e2,2019-11-07T18-06-44.322-0500,-65,0x5f8d98
0b3312e6-5ace-11e9-a5b3-001d054d25e2,2019-11-07T18-06-44.696-0500,-61,0x5f8d52
0b3312e6-5ace-11e9-a5b3-001d054d25e2,2019-11-07T18-06-44.696-0500,-63,0x5f8d4d
0b3312e6-5ace-11e9-a5b3-001d054d25e2,2019-11-07T18-06-44.696-0500,-63,0x5f8d9e
0b3312e6-5ace-11e9-a5b3-001d054d25e2,2019-11-07T18-06-44.696-0500,-63,0x5f8d4a
0b3312e6-5ace-11e9-a5b3-001d054d25e2,2019-11-07T18-06-44.696-0500,-59,0x5f8d9d
0b3312e6-5ace-11e9-a5b3-001d054d25e2,2019-11-07T18-06-44.696-0500,-61,0x5f8d55
0b3312e6-5ace-11e9-a5b3-001d054d25e2,2019-11-07T18-06-44.696-0500,-60,0x5f8d49
0b3312e6-5ace-11e9-a5b3-001d054d25e2,2019-11-07T18-06-44.696-0500,-64,0x5f8da1
28bf8cde-5ad0-11e9-9334-001d054d25e2,2019-11-07T18-06-44.722-0500,-59,0x5f8e3e
28bf8cde-5ad0-11e9-9334-001d054d25e2,2019-11-07T18-06-44.722-0500,-64,0x5f8e41
28bf8cde-5ad0-11e9-9334-001d054d25e2,2019-11-07T18-06-44.722-0500,-54,0x5f8e3f
28bf8cde-5ad0-11e9-9334-001d054d25e2,2019-11-07T18-06-44.722-0500,-61,0x5f8e3d
28bf8cde-5ad0-11e9-9334-001d054d25e2,2019-11-07T18-06-44.722-0500,-56,0x5f8e40
494e2566-5ace-11e9-a61c-001d054d25e2,2019-11-07T18-06-45.618-0500,-64,0x5f8d4a
0759ef08-5ad0-11e9-aa8e-001d054d25e2,2019-11-07T18-06-45.901-0500,-61,0x5f8d56
0759ef08-5ad0-11e9-aa8e-001d054d25e2,2019-11-07T18-06-45.901-0500,-63,0x5f8d4f
5b5a9762-6519-11e9-a04b-001d054d25e2,2019-11-07T18-06-46.519-0500,-61,0x5f8e3a
5b5a9762-6519-11e9-a04b-001d054d25e2,2019-11-07T18-06-46.519-0500,-64,0x5f8e39
5b5a9762-6519-11e9-a04b-001d054d25e2,2019-11-07T18-06-46.519-0500,-62,0x5f8e3b
fdc58228-5ace-11e9-9e21-001d054d25e2,2019-11-07T18-06-46.655-0500,-65,0x5f8d52
669043ca-5ace-11e9-bd04-001d054d25e2,2019-11-07T18-06-47.441-0500,-65,0x5f8da6
669043ca-5ace-11e9-bd04-001d054d25e2,2019-11-07T18-06-47.441-0500,-61,0x5f8d9a
669043ca-5ace-11e9-bd04-001d054d25e2,2019-11-07T18-06-47.441-0500,-54,0x5f8d98
669043ca-5ace-11e9-bd04-001d054d25e2,2019-11-07T18-06-47.441-0500,-60,0x5f8da5
669043ca-5ace-11e9-bd04-001d054d25e2,2019-11-07T18-06-47.441-0500,-59,0x5f8d44
669043ca-5ace-11e9-bd04-001d054d25e2,2019-11-07T18-06-47.441-0500,-60,0x5f8d43
669043ca-5ace-11e9-bd04-001d054d25e2,2019-11-07T18-06-47.441-0500,-65,0x5f8da3
669043ca-5ace-11e9-bd04-001d054d25e2,2019-11-07T18-06-47.441-0500,-61,0x5f8d99
669043ca-5ace-11e9-bd04-001d054d25e2,2019-11-07T18-06-47.441-0500,-65,0x5f8d95
669043ca-5ace-11e9-bd04-001d054d25e2,2019-11-07T18-06-47.441-0500,-59,0x5f8d46
669043ca-5ace-11e9-bd04-001d054d25e2,2019-11-07T18-06-47.441-0500,-65,0x5f8d97
669043ca-5ace-11e9-bd04-001d054d25e2,2019-11-07T18-06-47.441-0500,-58,0x5f8d47
1fc6a334-5acf-11e9-94a9-001d054d25e2,2019-11-07T18-06-47.760-0500,-59,0x5f8d4f
1fc6a334-5acf-11e9-94a9-001d054d25e2,2019-11-07T18-06-47.760-0500,-63,0x5f8d4d
1fc6a334-5acf-11e9-94a9-001d054d25e2,2019-11-07T18-06-47.760-0500,-58,0x5f8d51
1fc6a334-5acf-11e9-94a9-001d054d25e2,2019-11-07T18-06-47.760-0500,-63,0x5f8d9f
1fc6a334-5acf-11e9-94a9-001d054d25e2,2019-11-07T18-06-47.760-0500,-64,0x5f8d55
1fc6a334-5acf-11e9-94a9-001d054d25e2,2019-11-07T18-06-47.760-0500,-60,0x5f8da0
1fc6a334-5acf-11e9-94a9-001d054d25e2,2019-11-07T18-06-47.760-0500,-64,0x5f8d56
1fc6a334-5acf-11e9-94a9-001d054d25e2,2019-11-07T18-06-47.760-0500,-56,0x5f8d4b
1fc6a334-5acf-11e9-94a9-001d054d25e2,2019-11-07T18-06-47.760-0500,-65,0x5f8d53
3aa802b6-5ace-11e9-b479-001d054d25e2,2019-11-07T18-06-48.074-0500,-61,0x5f8e3a
3aa802b6-5ace-11e9-b479-001d054d25e2,2019-11-07T18-06-48.074-0500,-62,0x5f8e38
8c821130-5ace-11e9-8cbd-001d054d25e2,2019-11-07T18-06-48.082-0500,-63,0x5f8d51
8c821130-5ace-11e9-8cbd-001d054d25e2,2019-11-07T18-06-48.082-0500,-61,0x5f8d4a
8c821130-5ace-11e9-8cbd-001d054d25e2,2019-11-07T18-06-48.082-0500,-56,0x5f8d9d
8c821130-5ace-11e9-8cbd-001d054d25e2,2019-11-07T18-06-48.082-0500,-59,0x5f8d50
8c821130-5ace-11e9-8cbd-001d054d25e2,2019-11-07T18-06-48.082-0500,-61,0x5f8d9f
8c821130-5ace-11e9-8cbd-001d054d25e2,2019-11-07T18-06-48.082-0500,-60,0x5f8d55
8c821130-5ace-11e9-8cbd-001d054d25e2,2019-11-07T18-06-48.082-0500,-60,0x5f8da0
8c821130-5ace-11e9-8cbd-001d054d25e2,2019-11-07T18-06-48.082-0500,-64,0x5f8d48
8c821130-5ace-11e9-8cbd-001d054d25e2,2019-11-07T18-06-48.082-0500,-62,0x5f8d56
8c821130-5ace-11e9-8cbd-001d054d25e2,2019-11-07T18-06-48.082-0500,-64,0x5f8d49
8c821130-5ace-11e9-8cbd-001d054d25e2,2019-11-07T18-06-48.082-0500,-58,0x5f8d4e
8c821130-5ace-11e9-8cbd-001d054d25e2,2019-11-07T18-06-48.082-0500,-62,0x5f8d4f
8c821130-5ace-11e9-8cbd-001d054d25e2,2019-11-07T18-06-48.082-0500,-57,0x5f8da1
8c821130-5ace-11e9-8cbd-001d054d25e2,2019-11-07T18-06-48.082-0500,-57,0x5f8d4d
8c821130-5ace-11e9-8cbd-001d054d25e2,2019-11-07T18-06-48.082-0500,-58,0x5f8d52
b820b292-5ace-11e9-9b03-001d054d25e2,2019-11-07T18-06-48.249-0500,-62,0x5f8d50
b820b292-5ace-11e9-9b03-001d054d25e2,2019-11-07T18-06-48.249-0500,-65,0x5f8d55
b820b292-5ace-11e9-9b03-001d054d25e2,2019-11-07T18-06-48.249-0500,-64,0x5f8d49
b820b292-5ace-11e9-9b03-001d054d25e2,2019-11-07T18-06-48.249-0500,-65,0x5f8d4f
b820b292-5ace-11e9-9b03-001d054d25e2,2019-11-07T18-06-48.249-0500,-61,0x5f8da1
b820b292-5ace-11e9-9b03-001d054d25e2,2019-11-07T18-06-48.249-0500,-62,0x5f8d4d
b820b292-5ace-11e9-9b03-001d054d25e2,2019-11-07T18-06-48.249-0500,-61,0x5f8d9e
b820b292-5ace-11e9-9b03-001d054d25e2,2019-11-07T18-06-48.249-0500,-62,0x5f8d51
b820b292-5ace-11e9-9b03-001d054d25e2,2019-11-07T18-06-48.249-0500,-60,0x5f8d9d
b820b292-5ace-11e9-9b03-001d054d25e2,2019-11-07T18-06-48.249-0500,-63,0x5f8d53
b820b292-5ace-11e9-9b03-001d054d25e2,2019-11-07T18-06-48.249-0500,-63,0x5f8d52
a08d0c0c-f74f-11e9-961f-001d054d25e2,2019-11-07T18-06-48.264-0500,-52,0x5f8da5
a08d0c0c-f74f-11e9-961f-001d054d25e2,2019-11-07T18-06-43.014-0500,-55,0x5f8d93
a08d0c0c-f74f-11e9-961f-001d054d25e2,2019-11-07T18-06-44.764-0500,-52,0x5f8d98
a08d0c0c-f74f-11e9-961f-001d054d25e2,2019-11-07T18-06-43.014-0500,-52,0x5f8d9c
a08d0c0c-f74f-11e9-961f-001d054d25e2,2019-11-07T18-06-43.014-0500,-61,0x5f8d44
a08d0c0c-f74f-11e9-961f-001d054d25e2,2019-11-07T18-06-48.264-0500,-54,0x5f8da4
a08d0c0c-f74f-11e9-961f-001d054d25e2,2019-11-07T18-06-43.014-0500,-51,0x5f8d43
a08d0c0c-f74f-11e9-961f-001d054d25e2,2019-11-07T18-06-48.264-0500,-54,0x5f8da3
a08d0c0c-f74f-11e9-961f-001d054d25e2,2019-11-07T18-06-46.514-0500,-63,0x5f8e3b
a08d0c0c-f74f-11e9-961f-001d054d25e2,2019-11-07T18-06-46.514-0500,-57,0x5f8d9b
a08d0c0c-f74f-11e9-961f-001d054d25e2,2019-11-07T18-06-43.014-0500,-58,0x5f8d99
a08d0c0c-f74f-11e9-961f-001d054d25e2,2019-11-07T18-06-43.014-0500,-63,0x5f8d95
a08d0c0c-f74f-11e9-961f-001d054d25e2,2019-11-07T18-06-43.014-0500,-58,0x5f8e59
a08d0c0c-f74f-11e9-961f-001d054d25e2,2019-11-07T18-06-43.014-0500,-53,0x5f8d97
a08d0c0c-f74f-11e9-961f-001d054d25e2,2019-11-07T18-06-44.764-0500,-56,0x5f8d46
a08d0c0c-f74f-11e9-961f-001d054d25e2,2019-11-07T18-06-46.514-0500,-62,0x5f8e57
a08d0c0c-f74f-11e9-961f-001d054d25e2,2019-11-07T18-06-44.764-0500,-58,0x5f8da6
a08d0c0c-f74f-11e9-961f-001d054d25e2,2019-11-07T18-06-44.764-0500,-61,0x5f8da2
a08d0c0c-f74f-11e9-961f-001d054d25e2,2019-11-07T18-06-44.764-0500,-59,0x5f8d9a
7a44f3f2-5ace-11e9-9856-001d054d25e2,2019-11-07T18-06-48.330-0500,-64,0x5f8d98
eec50c22-5acd-11e9-ad32-001d054d25e2,2019-11-07T18-06-48.496-0500,-55,0x5f8d50
eec50c22-5acd-11e9-ad32-001d054d25e2,2019-11-07T18-06-48.496-0500,-60,0x5f8d55
eec50c22-5acd-11e9-ad32-001d054d25e2,2019-11-07T18-06-48.496-0500,-63,0x5f8d56
eec50c22-5acd-11e9-ad32-001d054d25e2,2019-11-07T18-06-48.496-0500,-62,0x5f8d49
eec50c22-5acd-11e9-ad32-001d054d25e2,2019-11-07T18-06-48.496-0500,-62,0x5f8d4e
eec50c22-5acd-11e9-ad32-001d054d25e2,2019-11-07T18-06-48.496-0500,-56,0x5f8d4f
eec50c22-5acd-11e9-ad32-001d054d25e2,2019-11-07T18-06-48.496-0500,-55,0x5f8da1
eec50c22-5acd-11e9-ad32-001d054d25e2,2019-11-07T18-06-48.496-0500,-63,0x5f8d4d
eec50c22-5acd-11e9-ad32-001d054d25e2,2019-11-07T18-06-48.496-0500,-61,0x5f8d9e
eec50c22-5acd-11e9-ad32-001d054d25e2,2019-11-07T18-06-48.496-0500,-55,0x5f8d52
6f770b36-6519-11e9-9b11-001d054d25e2,2019-11-07T18-06-48.765-0500,-60,0x5f8e39
6f770b36-6519-11e9-9b11-001d054d25e2,2019-11-07T18-06-48.765-0500,-62,0x5f8e58
6f770b36-6519-11e9-9b11-001d054d25e2,2019-11-07T18-06-48.765-0500,-64,0x5f8da2
6f770b36-6519-11e9-9b11-001d054d25e2,2019-11-07T18-06-48.765-0500,-65,0x5f8d98
6f770b36-6519-11e9-9b11-001d054d25e2,2019-11-07T18-06-48.765-0500,-63,0x5f8d4c
c1f95698-5ace-11e9-8bfd-001d054d25e2,2019-11-07T18-06-49.229-0500,-65,0x5f8e3a
c1f95698-5ace-11e9-8bfd-001d054d25e2,2019-11-07T18-06-49.229-0500,-65,0x5f8d93
74456644-5ace-11e9-83b9-001d054d25e2,2019-11-07T18-06-49.239-0500,-65,0x5f8d4b
74456644-5ace-11e9-83b9-001d054d25e2,2019-11-07T18-06-49.239-0500,-65,0x5f8d9a
74456644-5ace-11e9-83b9-001d054d25e2,2019-11-07T18-06-49.239-0500,-63,0x5f8d98
74456644-5ace-11e9-83b9-001d054d25e2,2019-11-07T18-06-49.239-0500,-64,0x5f8da1
74456644-5ace-11e9-83b9-001d054d25e2,2019-11-07T18-06-49.239-0500,-65,0x5f8da5
74456644-5ace-11e9-83b9-001d054d25e2,2019-11-07T18-06-49.239-0500,-62,0x5f8d44
74456644-5ace-11e9-83b9-001d054d25e2,2019-11-07T18-06-49.239-0500,-65,0x5f8da0
74456644-5ace-11e9-83b9-001d054d25e2,2019-11-07T18-06-49.239-0500,-65,0x5f8d48
74456644-5ace-11e9-83b9-001d054d25e2,2019-11-07T18-06-49.239-0500,-61,0x5f8d47
2dd04da8-5ad0-11e9-9242-001d054d25e2,2019-11-07T18-06-49.445-0500,-63,0x5f8d49
2dd04da8-5ad0-11e9-9242-001d054d25e2,2019-11-07T18-06-49.445-0500,-65,0x5f8d48
22cd0394-5ace-11e9-b0e9-001d054d25e2,2019-11-07T18-06-49.508-0500,-64,0x5f8e58
22cd0394-5ace-11e9-b0e9-001d054d25e2,2019-11-07T18-06-49.508-0500,-64,0x5f8e59
22cd0394-5ace-11e9-b0e9-001d054d25e2,2019-11-07T18-06-49.508-0500,-61,0x5f8da2
22cd0394-5ace-11e9-b0e9-001d054d25e2,2019-11-07T18-06-49.508-0500,-58,0x5f8d98
22cd0394-5ace-11e9-b0e9-001d054d25e2,2019-11-07T18-06-49.508-0500,-62,0x5f8d4c
22cd0394-5ace-11e9-b0e9-001d054d25e2,2019-11-07T18-06-49.508-0500,-61,0x5f8d9c
22cd0394-5ace-11e9-b0e9-001d054d25e2,2019-11-07T18-06-49.508-0500,-64,0x5f8da4
22cd0394-5ace-11e9-b0e9-001d054d25e2,2019-11-07T18-06-49.508-0500,-65,0x5f8e56
22cd0394-5ace-11e9-b0e9-001d054d25e2,2019-11-07T18-06-49.508-0500,-62,0x5f8da3
22cd0394-5ace-11e9-b0e9-001d054d25e2,2019-11-07T18-06-49.508-0500,-61,0x5f8d99
22cd0394-5ace-11e9-b0e9-001d054d25e2,2019-11-07T18-06-49.508-0500,-65,0x5f8d95
22cd0394-5ace-11e9-b0e9-001d054d25e2,2019-11-07T18-06-49.508-0500,-63,0x5f8d43
19243e66-5ace-11e9-8fe2-001d054d25e2,2019-11-07T18-06-49.578-0500,-63,0x5f8da1
19243e66-5ace-11e9-8fe2-001d054d25e2,2019-11-07T18-06-49.578-0500,-62,0x5f8d51
19243e66-5ace-11e9-8fe2-001d054d25e2,2019-11-07T18-06-49.578-0500,-64,0x5f8d9d
19243e66-5ace-11e9-8fe2-001d054d25e2,2019-11-07T18-06-49.578-0500,-63,0x5f8d55
19243e66-5ace-11e9-8fe2-001d054d25e2,2019-11-07T18-06-49.578-0500,-65,0x5f8d56
fea38b1e-5acd-11e9-9475-001d054d25e2,2019-11-07T18-06-50.199-0500,-59,0x5f8e3a
11d84850-5ace-11e9-ac13-001d054d25e2,2019-11-07T18-06-50.251-0500,-58,0x5f8da1
11d84850-5ace-11e9-ac13-001d054d25e2,2019-11-07T18-06-50.251-0500,-65,0x5f8d9e
11d84850-5ace-11e9-ac13-001d054d25e2,2019-11-07T18-06-50.251-0500,-60,0x5f8d51
11d84850-5ace-11e9-ac13-001d054d25e2,2019-11-07T18-06-50.251-0500,-60,0x5f8d9f
11d84850-5ace-11e9-ac13-001d054d25e2,2019-11-07T18-06-50.251-0500,-62,0x5f8d55
11d84850-5ace-11e9-ac13-001d054d25e2,2019-11-07T18-06-50.251-0500,-65,0x5f8da0
11d84850-5ace-11e9-ac13-001d054d25e2,2019-11-07T18-06-50.251-0500,-60,0x5f8d48
11d84850-5ace-11e9-ac13-001d054d25e2,2019-11-07T18-06-50.251-0500,-55,0x5f8d4b
11d84850-5ace-11e9-ac13-001d054d25e2,2019-11-07T18-06-50.251-0500,-55,0x5f8d49
11d84850-5ace-11e9-ac13-001d054d25e2,2019-11-07T18-06-50.251-0500,-64,0x5f8d53
11d84850-5ace-11e9-ac13-001d054d25e2,2019-11-07T18-06-50.251-0500,-64,0x5f8d4a
11d84850-5ace-11e9-ac13-001d054d25e2,2019-11-07T18-06-50.251-0500,-58,0x5f8d9d
11d84850-5ace-11e9-ac13-001d054d25e2,2019-11-07T18-06-50.251-0500,-63,0x5f8d56
48067a00-6519-11e9-9afd-001d054d25e2,2019-11-07T18-06-50.538-0500,-58,0x5f8e38
48067a00-6519-11e9-9afd-001d054d25e2,2019-11-07T18-06-50.538-0500,-60,0x5f8e3b
48067a00-6519-11e9-9afd-001d054d25e2,2019-11-07T18-06-50.538-0500,-56,0x5f8e3a
48067a00-6519-11e9-9afd-001d054d25e2,2019-11-07T18-06-50.538-0500,-59,0x5f8e39
e54bffce-5ace-11e9-b732-001d054d25e2,2019-11-07T18-06-50.792-0500,-63,0x5f8e38
3c0c5940-6519-11e9-b937-001d054d25e2,2019-11-07T18-06-50.797-0500,-63,0x5f8e3a
3c0c5940-6519-11e9-b937-001d054d25e2,2019-11-07T18-06-50.797-0500,-65,0x5f8e3d
05214ee0-5ace-11e9-87c5-001d054d25e2,2019-11-07T18-06-50.904-0500,-61,0x5f8d4f
05214ee0-5ace-11e9-87c5-001d054d25e2,2019-11-07T18-06-50.904-0500,-65,0x5f8d4d
05214ee0-5ace-11e9-87c5-001d054d25e2,2019-11-07T18-06-50.904-0500,-65,0x5f8d50
05214ee0-5ace-11e9-87c5-001d054d25e2,2019-11-07T18-06-50.904-0500,-62,0x5f8d55
05214ee0-5ace-11e9-87c5-001d054d25e2,2019-11-07T18-06-50.904-0500,-64,0x5f8d4e
05214ee0-5ace-11e9-87c5-001d054d25e2,2019-11-07T18-06-50.904-0500,-65,0x5f8d52
05214ee0-5ace-11e9-87c5-001d054d25e2,2019-11-07T18-06-50.904-0500,-63,0x5f8d9d
f50d776c-5ace-11e9-ba0b-001d054d25e2,2019-11-07T18-06-51.174-0500,-61,0x5f8d50
f50d776c-5ace-11e9-ba0b-001d054d25e2,2019-11-07T18-06-51.174-0500,-64,0x5f8da0
f50d776c-5ace-11e9-ba0b-001d054d25e2,2019-11-07T18-06-51.174-0500,-64,0x5f8d48
f50d776c-5ace-11e9-ba0b-001d054d25e2,2019-11-07T18-06-51.174-0500,-64,0x5f8d56
f50d776c-5ace-11e9-ba0b-001d054d25e2,2019-11-07T18-06-51.174-0500,-65,0x5f8d53
f50d776c-5ace-11e9-ba0b-001d054d25e2,2019-11-07T18-06-51.174-0500,-64,0x5f8d4e
f50d776c-5ace-11e9-ba0b-001d054d25e2,2019-11-07T18-06-51.174-0500,-63,0x5f8d4f
f50d776c-5ace-11e9-ba0b-001d054d25e2,2019-11-07T18-06-51.174-0500,-65,0x5f8d52
f50d776c-5ace-11e9-ba0b-001d054d25e2,2019-11-07T18-06-51.174-0500,-65,0x5f8d4d
f50d776c-5ace-11e9-ba0b-001d054d25e2,2019-11-07T18-06-51.174-0500,-64,0x5f8d51
f50d776c-5ace-11e9-ba0b-001d054d25e2,2019-11-07T18-06-51.174-0500,-65,0x5f8d9d
0b3312e6-5ace-11e9-a5b3-001d054d25e2,2019-11-07T18-06-51.718-0500,-61,0x5f8d55
0b3312e6-5ace-11e9-a5b3-001d054d25e2,2019-11-07T18-06-51.718-0500,-60,0x5f8d49
0b3312e6-5ace-11e9-a5b3-001d054d25e2,2019-11-07T18-06-51.718-0500,-61,0x5f8d52
0b3312e6-5ace-11e9-a5b3-001d054d25e2,2019-11-07T18-06-51.718-0500,-64,0x5f8da1
0b3312e6-5ace-11e9-a5b3-001d054d25e2,2019-11-07T18-06-51.718-0500,-63,0x5f8d4d
0b3312e6-5ace-11e9-a5b3-001d054d25e2,2019-11-07T18-06-51.718-0500,-63,0x5f8d9e
0b3312e6-5ace-11e9-a5b3-001d054d25e2,2019-11-07T18-06-51.718-0500,-63,0x5f8d4a
0b3312e6-5ace-11e9-a5b3-001d054d25e2,2019-11-07T18-06-51.718-0500,-59,0x5f8d9d
28bf8cde-5ad0-11e9-9334-001d054d25e2,2019-11-07T18-06-51.745-0500,-59,0x5f8e3e
28bf8cde-5ad0-11e9-9334-001d054d25e2,2019-11-07T18-06-51.745-0500,-64,0x5f8e41
28bf8cde-5ad0-11e9-9334-001d054d25e2,2019-11-07T18-06-51.745-0500,-54,0x5f8e3f
28bf8cde-5ad0-11e9-9334-001d054d25e2,2019-11-07T18-06-51.745-0500,-61,0x5f8e3d
28bf8cde-5ad0-11e9-9334-001d054d25e2,2019-11-07T18-06-51.745-0500,-56,0x5f8e40
494e2566-5ace-11e9-a61c-001d054d25e2,2019-11-07T18-06-52.626-0500,-65,0x5f8d4a
0759ef08-5ad0-11e9-aa8e-001d054d25e2,2019-11-07T18-06-52.916-0500,-63,0x5f8d4f
0759ef08-5ad0-11e9-aa8e-001d054d25e2,2019-11-07T18-06-52.916-0500,-61,0x5f8d56
5b5a9762-6519-11e9-a04b-001d054d25e2,2019-11-07T18-06-53.536-0500,-62,0x5f8e3b
5b5a9762-6519-11e9-a04b-001d054d25e2,2019-11-07T18-06-53.536-0500,-64,0x5f8e39
5b5a9762-6519-11e9-a04b-001d054d25e2,2019-11-07T18-06-53.536-0500,-61,0x5f8e3a
fdc58228-5ace-11e9-9e21-001d054d25e2,2019-11-07T18-06-53.674-0500,-65,0x5f8d52
669043ca-5ace-11e9-bd04-001d054d25e2,2019-11-07T18-06-54.465-0500,-60,0x5f8d43
669043ca-5ace-11e9-bd04-001d054d25e2,2019-11-07T18-06-54.465-0500,-65,0x5f8da3
669043ca-5ace-11e9-bd04-001d054d25e2,2019-11-07T18-06-54.465-0500,-61,0x5f8d99
669043ca-5ace-11e9-bd04-001d054d25e2,2019-11-07T18-06-54.465-0500,-65,0x5f8d95
